*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Individual Sales,"","","","","","","","","",c17082017,Daily Sales,17/08/2017,17/08/2017,"","",Cash,1,25.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17082017,Daily Sales,17/08/2017,17/08/2017,"","",Card,1,230.38,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17082017,Daily Sales,17/08/2017,17/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16082017,Daily Sales,16/08/2017,16/08/2017,"","",Cash,1,16.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16082017,Daily Sales,16/08/2017,16/08/2017,"","",Card,1,101.44,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16082017,Daily Sales,16/08/2017,16/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15082017,Daily Sales,15/08/2017,15/08/2017,"","",Cash,1,69.61,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15082017,Daily Sales,15/08/2017,15/08/2017,"","",Card,1,244.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15082017,Daily Sales,15/08/2017,15/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14082017,Daily Sales,14/08/2017,14/08/2017,"","",Cash,1,53.96,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14082017,Daily Sales,14/08/2017,14/08/2017,"","",Card,1,151.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14082017,Daily Sales,14/08/2017,14/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13082017,Daily Sales,13/08/2017,13/08/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13082017,Daily Sales,13/08/2017,13/08/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13082017,Daily Sales,13/08/2017,13/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12082017,Daily Sales,12/08/2017,12/08/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12082017,Daily Sales,12/08/2017,12/08/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12082017,Daily Sales,12/08/2017,12/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11082017,Daily Sales,11/08/2017,11/08/2017,"","",Cash,1,20.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11082017,Daily Sales,11/08/2017,11/08/2017,"","",Card,1,74.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11082017,Daily Sales,11/08/2017,11/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10082017,Daily Sales,10/08/2017,10/08/2017,"","",Cash,1,35.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10082017,Daily Sales,10/08/2017,10/08/2017,"","",Card,1,219.97,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10082017,Daily Sales,10/08/2017,10/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09082017,Daily Sales,09/08/2017,09/08/2017,"","",Cash,1,32.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09082017,Daily Sales,09/08/2017,09/08/2017,"","",Card,1,152.41,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09082017,Daily Sales,09/08/2017,09/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08082017,Daily Sales,08/08/2017,08/08/2017,"","",Cash,1,32.64,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08082017,Daily Sales,08/08/2017,08/08/2017,"","",Card,1,151.12,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08082017,Daily Sales,08/08/2017,08/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07082017,Daily Sales,07/08/2017,07/08/2017,"","",Cash,1,71.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07082017,Daily Sales,07/08/2017,07/08/2017,"","",Card,1,207.28,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07082017,Daily Sales,07/08/2017,07/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06082017,Daily Sales,06/08/2017,06/08/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06082017,Daily Sales,06/08/2017,06/08/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06082017,Daily Sales,06/08/2017,06/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05082017,Daily Sales,05/08/2017,05/08/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05082017,Daily Sales,05/08/2017,05/08/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05082017,Daily Sales,05/08/2017,05/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04082017,Daily Sales,04/08/2017,04/08/2017,"","",Cash,1,33.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04082017,Daily Sales,04/08/2017,04/08/2017,"","",Card,1,196.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04082017,Daily Sales,04/08/2017,04/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03082017,Daily Sales,03/08/2017,03/08/2017,"","",Cash,1,19.05,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03082017,Daily Sales,03/08/2017,03/08/2017,"","",Card,1,127.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03082017,Daily Sales,03/08/2017,03/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02082017,Daily Sales,02/08/2017,02/08/2017,"","",Cash,1,42.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02082017,Daily Sales,02/08/2017,02/08/2017,"","",Card,1,134.97,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02082017,Daily Sales,02/08/2017,02/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01082017,Daily Sales,01/08/2017,01/08/2017,"","",Cash,1,39.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01082017,Daily Sales,01/08/2017,01/08/2017,"","",Card,1,192.64,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01082017,Daily Sales,01/08/2017,01/08/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c31072017,Daily Sales,31/07/2017,31/07/2017,"","",Cash,1,27.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p31072017,Daily Sales,31/07/2017,31/07/2017,"","",Card,1,216.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b31072017,Daily Sales,31/07/2017,31/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30072017,Daily Sales,30/07/2017,30/07/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30072017,Daily Sales,30/07/2017,30/07/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30072017,Daily Sales,30/07/2017,30/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29072017,Daily Sales,29/07/2017,29/07/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29072017,Daily Sales,29/07/2017,29/07/2017,"","",Card,1,7.23,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29072017,Daily Sales,29/07/2017,29/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28072017,Daily Sales,28/07/2017,28/07/2017,"","",Cash,1,26.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28072017,Daily Sales,28/07/2017,28/07/2017,"","",Card,1,154.19,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28072017,Daily Sales,28/07/2017,28/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27072017,Daily Sales,27/07/2017,27/07/2017,"","",Cash,1,177.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27072017,Daily Sales,27/07/2017,27/07/2017,"","",Card,1,142.13,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27072017,Daily Sales,27/07/2017,27/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26072017,Daily Sales,26/07/2017,26/07/2017,"","",Cash,1,64.44,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26072017,Daily Sales,26/07/2017,26/07/2017,"","",Card,1,257.32,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26072017,Daily Sales,26/07/2017,26/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25072017,Daily Sales,25/07/2017,25/07/2017,"","",Cash,1,63.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25072017,Daily Sales,25/07/2017,25/07/2017,"","",Card,1,175.32,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25072017,Daily Sales,25/07/2017,25/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24072017,Daily Sales,24/07/2017,24/07/2017,"","",Cash,1,60.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24072017,Daily Sales,24/07/2017,24/07/2017,"","",Card,1,171.83,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24072017,Daily Sales,24/07/2017,24/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23072017,Daily Sales,23/07/2017,23/07/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23072017,Daily Sales,23/07/2017,23/07/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23072017,Daily Sales,23/07/2017,23/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22072017,Daily Sales,22/07/2017,22/07/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22072017,Daily Sales,22/07/2017,22/07/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22072017,Daily Sales,22/07/2017,22/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21072017,Daily Sales,21/07/2017,21/07/2017,"","",Cash,1,84.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21072017,Daily Sales,21/07/2017,21/07/2017,"","",Card,1,171.04,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21072017,Daily Sales,21/07/2017,21/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20072017,Daily Sales,20/07/2017,20/07/2017,"","",Cash,1,57.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20072017,Daily Sales,20/07/2017,20/07/2017,"","",Card,1,195.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20072017,Daily Sales,20/07/2017,20/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19072017,Daily Sales,19/07/2017,19/07/2017,"","",Cash,1,69.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19072017,Daily Sales,19/07/2017,19/07/2017,"","",Card,1,204.83,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19072017,Daily Sales,19/07/2017,19/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18072017,Daily Sales,18/07/2017,18/07/2017,"","",Cash,1,79.54,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18072017,Daily Sales,18/07/2017,18/07/2017,"","",Card,1,185.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18072017,Daily Sales,18/07/2017,18/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17072017,Daily Sales,17/07/2017,17/07/2017,"","",Cash,1,59.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17072017,Daily Sales,17/07/2017,17/07/2017,"","",Card,1,189.28,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17072017,Daily Sales,17/07/2017,17/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16072017,Daily Sales,16/07/2017,16/07/2017,"","",Cash,1,7.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16072017,Daily Sales,16/07/2017,16/07/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16072017,Daily Sales,16/07/2017,16/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15072017,Daily Sales,15/07/2017,15/07/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15072017,Daily Sales,15/07/2017,15/07/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15072017,Daily Sales,15/07/2017,15/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14072017,Daily Sales,14/07/2017,14/07/2017,"","",Cash,1,19.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14072017,Daily Sales,14/07/2017,14/07/2017,"","",Card,1,127.14,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14072017,Daily Sales,14/07/2017,14/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13072017,Daily Sales,13/07/2017,13/07/2017,"","",Cash,1,34.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13072017,Daily Sales,13/07/2017,13/07/2017,"","",Card,1,261.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13072017,Daily Sales,13/07/2017,13/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12072017,Daily Sales,12/07/2017,12/07/2017,"","",Cash,1,35.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12072017,Daily Sales,12/07/2017,12/07/2017,"","",Card,1,226.97,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12072017,Daily Sales,12/07/2017,12/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11072017,Daily Sales,11/07/2017,11/07/2017,"","",Cash,1,82.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11072017,Daily Sales,11/07/2017,11/07/2017,"","",Card,1,244.46,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11072017,Daily Sales,11/07/2017,11/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10072017,Daily Sales,10/07/2017,10/07/2017,"","",Cash,1,79.44,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10072017,Daily Sales,10/07/2017,10/07/2017,"","",Card,1,229.69,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10072017,Daily Sales,10/07/2017,10/07/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09072017,Daily Sales,09/07/2017,09/07/2017,"","",Cash,1,13.9,"",200,20% (VAT on Income),"","","","","","",""
